blackbox_id,acceleration_g,breathing_detected,fire_detected,human_presence,latitude,longitude,speed_kmph,tilt_degree,timestamp,fetch_time
ATSAD-B0A732166910,0.82,FALSE,FALSE,FALSE,22.685707,88.463409,27.08,14.07,24:52.8,54:54.2
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.686056,88.463516,28.56,8.5,24:58.0,54:59.3
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.686441,88.4636,29.48,5.14,25:02.8,55:04.3
ATSAD-B0A732166910,1.07,FALSE,FALSE,FALSE,22.686831,88.463715,32.85,10.3,25:08.3,55:09.4
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.687263,88.463837,35.52,14.64,25:15.8,55:14.4
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.687357,88.46386,36.43,10.93,25:18.5,55:19.5
ATSAD-B0A732166910,1,FALSE,FALSE,FALSE,22.688261,88.464081,37.3,15.78,25:23.6,55:24.5
ATSAD-B0A732166910,1.05,FALSE,FALSE,FALSE,22.688738,88.464211,39.76,16.93,25:29.0,55:29.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.689234,88.464317,40.1,13.81,25:33.4,55:34.6
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.689732,88.464439,40.41,14.78,25:38.5,55:39.7
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.690258,88.464531,43.04,14.19,25:43.5,55:44.7
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.690775,88.464699,42.95,17.65,25:48.6,55:49.8
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.691204,88.464836,31.04,48.25,25:53.9,55:54.8
ATSAD-B0A732166910,0.94,FALSE,FALSE,FALSE,22.69158,88.464973,29.43,15.77,25:58.7,55:59.9
ATSAD-B0A732166910,0.51,FALSE,FALSE,FALSE,22.691923,88.465103,25.28,18.47,26:04.1,56:05.0
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.692154,88.465195,13.17,22.57,26:08.6,56:10.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.692217,88.465233,0.46,3,26:13.6,56:15.1
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.692213,88.46524,0.56,3.32,26:18.5,56:20.2
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.692215,88.46524,0.61,4.01,26:23.6,56:25.2
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.692215,88.46524,0.13,1.91,26:29.2,56:30.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.692274,88.465309,14.59,2.93,26:33.6,56:35.3
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.692385,88.465431,9.74,11.02,26:38.6,56:40.4
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.69232,88.465652,17.67,5.95,26:43.7,56:45.4
ATSAD-B0A732166910,0.83,FALSE,FALSE,FALSE,22.692308,88.465904,19.96,10.93,26:48.6,56:50.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.692247,88.466156,11.48,7.57,26:53.7,56:55.6
ATSAD-B0A732166910,1.3,FALSE,FALSE,FALSE,22.692167,88.466469,25.63,11.8,26:58.6,57:00.7
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.692102,88.466797,21.89,5.65,27:03.9,57:05.7
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.692032,88.467133,24.85,13.04,27:08.9,57:10.9
ATSAD-B0A732166910,0.66,FALSE,FALSE,FALSE,22.691992,88.467453,23.87,7.32,27:13.6,57:15.9
ATSAD-B0A732166910,0.95,FALSE,FALSE,FALSE,22.691914,88.46785,25.08,12.74,27:18.7,57:21.0
ATSAD-B0A732166910,0.86,FALSE,FALSE,FALSE,22.691864,88.46817,16.85,10.1,27:23.6,57:26.1
ATSAD-B0A732166910,1.08,FALSE,FALSE,FALSE,22.691816,88.46859,15.83,11.56,27:33.6,57:31.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.691767,88.468842,16.24,8.49,27:38.6,57:36.2
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.69173,88.469109,15.35,6.1,27:43.7,57:41.3
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.69173,88.469109,15.35,6.1,27:43.7,57:46.3
ATSAD-B0A732166910,1.1,FALSE,FALSE,FALSE,22.691584,88.469795,24,5.74,27:53.7,57:51.4
ATSAD-B0A732166910,1.1,FALSE,FALSE,FALSE,22.691584,88.469795,24,5.74,27:53.7,57:56.4
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.691505,88.470131,22.48,6.29,27:59.0,58:01.5
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.691269,88.471008,30.76,6.25,28:08.6,58:06.6
ATSAD-B0A732166910,0.91,FALSE,FALSE,FALSE,22.69116,88.471397,21.26,5.7,28:13.6,58:11.7
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.691137,88.471573,7.32,3.74,28:19.2,58:16.8
ATSAD-B0A732166910,1.11,FALSE,FALSE,FALSE,22.691286,88.471725,19.52,4.36,28:23.4,58:21.8
ATSAD-B0A732166910,1.04,FALSE,FALSE,FALSE,22.691547,88.471909,23.34,10.42,28:28.7,58:26.9
ATSAD-B0A732166910,1.11,FALSE,FALSE,FALSE,22.69174,88.472015,12.74,16.67,28:33.7,58:32.0
ATSAD-B0A732166910,0.92,FALSE,FALSE,FALSE,22.691805,88.471954,3.96,7.16,28:38.3,58:37.0
ATSAD-B0A732166910,0.98,FALSE,FALSE,FALSE,22.691866,88.471901,4.07,8.35,28:43.9,58:42.1
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.692038,88.471954,14.09,1.97,28:48.8,58:47.3
ATSAD-B0A732166910,1.03,FALSE,FALSE,FALSE,22.692038,88.471954,14.09,1.97,28:48.8,58:52.3
ATSAD-B0A732166910,0.99,FALSE,FALSE,FALSE,22.692524,88.472046,17.87,5.52,28:59.7,58:57.4
ATSAD-B0A732166910,1.1,FALSE,FALSE,FALSE,22.692717,88.472099,9.15,11.72,29:04.7,59:02.4
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.692839,88.472076,5.76,28.02,29:09.9,59:07.5
ATSAD-B0A732166910,0.87,FALSE,FALSE,FALSE,22.692839,88.472076,5.76,28.02,29:09.9,59:12.5
ATSAD-B0A732166910,1.06,FALSE,FALSE,FALSE,22.692968,88.47216,4.7,12.34,29:19.3,59:17.6
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.693075,88.472198,7.24,16.64,29:24.2,59:22.7
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.6931,88.472198,0.11,8.24,29:30.1,59:27.7
ATSAD-B0A732166910,1.01,FALSE,FALSE,FALSE,22.693117,88.472198,0.63,7.21,29:34.4,59:32.8
ATSAD-B0A732166910,0.93,FALSE,FALSE,FALSE,22.69314,88.472198,0.37,18.19,29:39.1,59:37.8
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.693163,88.472206,0.41,6.63,29:44.4,59:42.9
ATSAD-B0A732166910,0.97,FALSE,FALSE,FALSE,22.69318,88.472214,0.04,8.27,29:49.6,59:47.9
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.693197,88.472221,0.07,5.65,29:54.5,59:53.0
ATSAD-B0A732166910,0.96,FALSE,FALSE,FALSE,22.693214,88.472221,0.17,10.48,29:59.4,59:58.0
